Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
37             3.973032e-01 2.296583e-01 6.555069e-02 3.726395e-01 2.251190e-01 6.478699e-02 2.466365e-02 4.539306e-03 7.637050e-04
38             3.862271e-01 2.238718e-01 1.099263e-01 3.595540e-01 2.190244e-01 1.091141e-01 2.667313e-02 4.847318e-03 8.121878e-04
39             3.830151e-01 2.146969e-01 1.479105e-01 3.541465e-01 2.096701e-01 1.468415e-01 2.886862e-02 5.026861e-03 1.069008e-03
40             3.881438e-01 2.062483e-01 1.732868e-01 3.574702e-01 2.011276e-01 1.720975e-01 3.067363e-02 5.120702e-03 1.189246e-03
41             3.986893e-01 1.964786e-01 1.834597e-01 3.659695e-01 1.914471e-01 1.821967e-01 3.271981e-02 5.031557e-03 1.263020e-03
42             4.094521e-01 1.852304e-01 1.839388e-01 3.753096e-01 1.804641e-01 1.826564e-01 3.414253e-02 4.766295e-03 1.282370e-03
43             4.215281e-01 1.714903e-01 1.803638e-01 3.860350e-01 1.671333e-01 1.791583e-01 3.549305e-02 4.356968e-03 1.205526e-03
44             4.377961e-01 1.539109e-01 1.791923e-01 4.010349e-01 1.501548e-01 1.782121e-01 3.676125e-02 3.756127e-03 9.802212e-04
45             4.561222e-01 1.330795e-01 1.816850e-01 4.182099e-01 1.299439e-01 1.809086e-01 3.791232e-02 3.135605e-03 7.763498e-04
46             4.738207e-01 1.090919e-01 1.864768e-01 4.347204e-01 1.066665e-01 1.859427e-01 3.910032e-02 2.425405e-03 5.340272e-04
47             4.863712e-01 8.216083e-02 1.898159e-01 4.461740e-01 8.042188e-02 1.894275e-01 4.019722e-02 1.738952e-03 3.883621e-04
48             4.911375e-01 5.430355e-02 1.911758e-01 4.499764e-01 5.327390e-02 1.908850e-01 4.116112e-02 1.029652e-03 2.908132e-04
49             4.944086e-01 2.836669e-02 1.935775e-01 4.524156e-01 2.797033e-02 1.932876e-01 4.199301e-02 3.963615e-04 2.898057e-04
50             4.907869e-01 5.899611e-03 1.921270e-01 4.481289e-01 6.027717e-03 1.917655e-01 4.265795e-02 -1.281056e-04 3.615825e-04
51             4.853135e-01 -1.255288e-02 1.882243e-01 4.421073e-01 -1.203560e-02 1.877441e-01 4.320626e-02 -5.172737e-04 4.802409e-04
52             4.790755e-01 -2.680939e-02 1.847042e-01 4.355331e-01 -2.599773e-02 1.841068e-01 4.354238e-02 -8.116597e-04 5.973598e-04
53             4.730142e-01 -3.670127e-02 1.838534e-01 4.291230e-01 -3.569611e-02 1.831493e-01 4.389116e-02 -1.005160e-03 7.041059e-04
54             4.656091e-01 -4.170826e-02 1.901525e-01 4.213774e-01 -4.053802e-02 1.892943e-01 4.423171e-02 -1.170244e-03 8.581622e-04
55             4.594610e-01 -4.091264e-02 2.007717e-01 4.148155e-01 -3.967384e-02 1.997495e-01 4.464550e-02 -1.238792e-03 1.022249e-03
56             4.544423e-01 -3.372151e-02 2.168363e-01 4.092467e-01 -3.242850e-02 2.155438e-01 4.519562e-02 -1.293005e-03 1.292482e-03
57             4.511967e-01 -2.056887e-02 2.361479e-01 4.054036e-01 -1.933105e-02 2.345131e-01 4.579306e-02 -1.237821e-03 1.634787e-03
58             4.503340e-01 -3.084564e-03 2.584852e-01 4.037538e-01 -1.961892e-03 2.564266e-01 4.658016e-02 -1.122672e-03 2.058620e-03
59             4.497582e-01 1.595286e-02 2.768661e-01 4.023667e-01 1.687614e-02 2.743371e-01 4.739151e-02 -9.232842e-04 2.528948e-03
60             4.494186e-01 3.378809e-02 2.895746e-01 4.010227e-01 3.449088e-02 2.865496e-01 4.839587e-02 -7.027845e-04 3.025004e-03
61             4.483016e-01 4.843563e-02 2.942583e-01 3.988509e-01 4.889264e-02 2.907509e-01 4.945078e-02 -4.570045e-04 3.507405e-03
62             4.459010e-01 5.915235e-02 2.895350e-01 3.952397e-01 5.938509e-02 2.855812e-01 5.066136e-02 -2.327389e-04 3.953744e-03
63             4.419147e-01 6.597850e-02 2.762615e-01 3.899887e-01 6.599335e-02 2.719272e-01 5.192600e-02 -1.484537e-05 4.334354e-03
64             4.368320e-01 6.935410e-02 2.568638e-01 3.835612e-01 6.919050e-02 2.522276e-01 5.327079e-02 1.635906e-04 4.636243e-03
65             4.304662e-01 7.010867e-02 2.336044e-01 3.758412e-01 6.978328e-02 2.287618e-01 5.462505e-02 3.253905e-04 4.842618e-03
66             4.215776e-01 6.960859e-02 2.063642e-01 3.655533e-01 6.915397e-02 2.013942e-01 5.602422e-02 4.546238e-04 4.969997e-03
67             4.128257e-01 6.717068e-02 1.836234e-01 3.554417e-01 6.660912e-02 1.785991e-01 5.738404e-02 5.615596e-04 5.024303e-03
68             4.046361e-01 6.303734e-02 1.664395e-01 3.458955e-01 6.240963e-02 1.613933e-01 5.874062e-02 6.277105e-04 5.046191e-03
69             3.972255e-01 5.721998e-02 1.561728e-01 3.371495e-01 5.655795e-02 1.511343e-01 6.007607e-02 6.620297e-04 5.038492e-03
70             3.912376e-01 4.993236e-02 1.538905e-01 3.298509e-01 4.928349e-02 1.488459e-01 6.138673e-02 6.488764e-04 5.044602e-03
71             3.866535e-01 4.165647e-02 1.593593e-01 3.239681e-01 4.104748e-02 1.542957e-01 6.268543e-02 6.089900e-04 5.063620e-03
72             3.835738e-01 3.305944e-02 1.713330e-01 3.196159e-01 3.252531e-02 1.662097e-01 6.395797e-02 5.341324e-04 5.123295e-03
73             3.814989e-01 2.478417e-02 1.876030e-01 3.162786e-01 2.432756e-02 1.824029e-01 6.522023e-02 4.566150e-04 5.200172e-03
74             3.801589e-01 1.726859e-02 2.058143e-01 3.137061e-01 1.690371e-02 2.005145e-01 6.645282e-02 3.648815e-04 5.299794e-03
75             3.790770e-01 1.079393e-02 2.234879e-01 3.114077e-01 1.050680e-02 2.180876e-01 6.766929e-02 2.871271e-04 5.400282e-03
76             3.776352e-01 5.481961e-03 2.381886e-01 3.087878e-01 5.272256e-03 2.326958e-01 6.884735e-02 2.097048e-04 5.492729e-03
77             3.763561e-01 1.382435e-03 2.489427e-01 3.063523e-01 1.229349e-03 2.433834e-01 7.000384e-02 1.530852e-04 5.559240e-03
78             3.753555e-01 -1.604730e-03 2.546563e-01 3.042325e-01 -1.709073e-03 2.490666e-01 7.112305e-02 1.043431e-04 5.589743e-03
79             3.738019e-01 -3.572556e-03 2.544885e-01 3.015897e-01 -3.648461e-03 2.489101e-01 7.221213e-02 7.590465e-05 5.578339e-03
80             3.719562e-01 -4.735814e-03 2.496474e-01 2.987058e-01 -4.790543e-03 2.441194e-01 7.325037e-02 5.472895e-05 5.528084e-03
81             3.699608e-01 -5.273788e-03 2.418879e-01 2.957209e-01 -5.320668e-03 2.364400e-01 7.423988e-02 4.687960e-05 5.447873e-03
82             3.679807e-01 -5.393720e-03 2.335029e-01 2.928164e-01 -5.435431e-03 2.281505e-01 7.516435e-02 4.171104e-05 5.352374e-03
83             3.662590e-01 -5.290629e-03 2.267117e-01 2.902338e-01 -5.333551e-03 2.214531e-01 7.602517e-02 4.292196e-05 5.258595e-03
84             3.650089e-01 -5.125198e-03 2.231670e-01 2.881922e-01 -5.167429e-03 2.179889e-01 7.681671e-02 4.223169e-05 5.178148e-03
85             3.644054e-01 -4.990587e-03 2.235872e-01 2.868601e-01 -5.034909e-03 2.184683e-01 7.754526e-02 4.432276e-05 5.118902e-03
86             3.645193e-01 -4.923700e-03 2.278146e-01 2.863022e-01 -4.969261e-03 2.227310e-01 7.821704e-02 4.556173e-05 5.083661e-03
87             3.652526e-01 -4.915226e-03 2.350518e-01 2.864136e-01 -4.964397e-03 2.299789e-01 7.883897e-02 4.917080e-05 5.072962e-03
88             3.663676e-01 -4.940301e-03 2.440786e-01 2.869518e-01 -4.993353e-03 2.389969e-01 7.941583e-02 5.305178e-05 5.081631e-03
89             3.676018e-01 -4.959234e-03 2.533867e-01 2.876521e-01 -5.016212e-03 2.482852e-01 7.994973e-02 5.697838e-05 5.101427e-03
90             3.687411e-01 -4.926762e-03 2.614020e-01 2.882956e-01 -4.986041e-03 2.562816e-01 8.044553e-02 5.927883e-05 5.120382e-03
91             3.696494e-01 -4.810837e-03 2.667372e-01 2.887448e-01 -4.871323e-03 2.616111e-01 8.090456e-02 6.048586e-05 5.126130e-03
92             3.703133e-01 -4.604703e-03 2.685762e-01 2.889830e-01 -4.665026e-03 2.634689e-01 8.133031e-02 6.032259e-05 5.107299e-03
93             3.702488e-01 -4.270882e-03 2.669668e-01 2.885401e-01 -4.329849e-03 2.619085e-01 8.170874e-02 5.896731e-05 5.058325e-03
94             3.702026e-01 -3.904105e-03 2.629380e-01 2.881447e-01 -3.961573e-03 2.579558e-01 8.205790e-02 5.746760e-05 4.982254e-03
95             3.700070e-01 -3.522771e-03 2.582025e-01 2.876315e-01 -3.578887e-03 2.533143e-01 8.237549e-02 5.611585e-05 4.888261e-03
96             3.698580e-01 -3.192884e-03 2.544142e-01 2.871963e-01 -3.247644e-03 2.496243e-01 8.266171e-02 5.476024e-05 4.789929e-03
97             3.697982e-01 -2.869604e-03 2.533847e-01 2.868817e-01 -2.923135e-03 2.486828e-01 8.291652e-02 5.353158e-05 4.701965e-03
98             3.700148e-01 -2.611147e-03 2.556009e-01 2.868741e-01 -2.663645e-03 2.509665e-01 8.314067e-02 5.249871e-05 4.634413e-03
99             3.705687e-01 -2.462377e-03 2.607601e-01 2.872332e-01 -2.514016e-03 2.561696e-01 8.333551e-02 5.163930e-05 4.590429e-03
100            3.714152e-01 -2.443733e-03 2.680137e-01 2.879136e-01 -2.494253e-03 2.634453e-01 8.350157e-02 5.051941e-05 4.568384e-03
101            3.724403e-01 -2.551929e-03 2.762290e-01 2.887998e-01 -2.601051e-03 2.716656e-01 8.364045e-02 4.912176e-05 4.563469e-03
102            3.734877e-01 -2.762249e-03 2.841577e-01 2.897342e-01 -2.809713e-03 2.795893e-01 8.375349e-02 4.746318e-05 4.568373e-03
103            3.744163e-01 -3.030916e-03 2.906150e-01 2.905738e-01 -3.076488e-03 2.860409e-01 8.384246e-02 4.557153e-05 4.574069e-03
104            3.751661e-01 -3.308984e-03 2.946742e-01 2.912565e-01 -3.352937e-03 2.901034e-01 8.390951e-02 4.395303e-05 4.570782e-03
105            3.757025e-01 -3.550457e-03 2.959397e-01 2.917462e-01 -3.593531e-03 2.913887e-01 8.395634e-02 4.307422e-05 4.551031e-03
106            3.759811e-01 -3.713239e-03 2.946349e-01 2.919963e-01 -3.756723e-03 2.901233e-01 8.398477e-02 4.348420e-05 4.511584e-03
107            3.759703e-01 -3.771706e-03 2.916738e-01 2.919765e-01 -3.816901e-03 2.872180e-01 8.399379e-02 4.519432e-05 4.455771e-03
108            3.757281e-01 -3.719831e-03 2.883979e-01 2.917457e-01 -3.768056e-03 2.840060e-01 8.398238e-02 4.822525e-05 4.391871e-03
109            3.753965e-01 -3.559891e-03 2.861742e-01 2.914463e-01 -3.612568e-03 2.818439e-01 8.395014e-02 5.267745e-05 4.330334e-03
110            3.749894e-01 -3.294256e-03 2.859422e-01 2.910926e-01 -3.352288e-03 2.816615e-01 8.389682e-02 5.803161e-05 4.280676e-03
111            3.749579e-01 -3.008009e-03 2.879862e-01 2.911316e-01 -3.071638e-03 2.837376e-01 8.382632e-02 6.362935e-05 4.248611e-03
112            3.752625e-01 -2.732743e-03 2.919585e-01 2.915240e-01 -2.802102e-03 2.877239e-01 8.373854e-02 6.935903e-05 4.234607e-03
113            3.758162e-01 -2.495506e-03 2.971428e-01 2.921834e-01 -2.570159e-03 2.929056e-01 8.363275e-02 7.465286e-05 4.237169e-03
114            3.765037e-01 -2.314132e-03 3.026238e-01 2.929925e-01 -2.393156e-03 2.983727e-01 8.351121e-02 7.902399e-05 4.251122e-03
115            3.773493e-01 -2.196790e-03 3.077587e-01 2.939772e-01 -2.279179e-03 3.034877e-01 8.337210e-02 8.238881e-05 4.271046e-03
116            3.779320e-01 -2.135943e-03 3.112568e-01 2.947127e-01 -2.220186e-03 3.069679e-01 8.321937e-02 8.424272e-05 4.288870e-03
117            3.783028e-01 -2.128309e-03 3.126407e-01 2.952478e-01 -2.212899e-03 3.083423e-01 8.305493e-02 8.459062e-05 4.298394e-03
118            3.784533e-01 -2.171004e-03 3.117366e-01 2.955714e-01 -2.255019e-03 3.074416e-01 8.288189e-02 8.401497e-05 4.295083e-03
119            3.784209e-01 -2.255398e-03 3.090375e-01 2.957196e-01 -2.337888e-03 3.047592e-01 8.270138e-02 8.249036e-05 4.278267e-03
120            3.781986e-01 -2.370294e-03 3.053585e-01 2.956831e-01 -2.450954e-03 3.011079e-01 8.251550e-02 8.066008e-05 4.250568e-03
121            3.778412e-01 -2.503900e-03 3.017885e-01 2.955171e-01 -2.582512e-03 2.975696e-01 8.232416e-02 7.861168e-05 4.218891e-03
122            3.774607e-01 -2.642781e-03 2.993549e-01 2.953323e-01 -2.719177e-03 2.951642e-01 8.212844e-02 7.639648e-05 4.190636e-03
123            3.771957e-01 -2.774371e-03 2.987160e-01 2.952665e-01 -2.848567e-03 2.945427e-01 8.192924e-02 7.419641e-05 4.173332e-03
124            3.771590e-01 -2.884740e-03 3.000004e-01 2.954311e-01 -2.956936e-03 2.958306e-01 8.172797e-02 7.219672e-05 4.169805e-03
125            3.773747e-01 -2.966116e-03 3.028620e-01 2.958501e-01 -3.036770e-03 2.986808e-01 8.152456e-02 7.065413e-05 4.181163e-03
126            3.777923e-01 -3.019727e-03 3.066109e-01 2.964706e-01 -3.089302e-03 3.024069e-01 8.132166e-02 6.957490e-05 4.203997e-03
127            3.783033e-01 -3.049517e-03 3.104272e-01 2.971835e-01 -3.118488e-03 3.061925e-01 8.111980e-02 6.897057e-05 4.234682e-03
128            3.788873e-01 -3.058205e-03 3.136591e-01 2.979724e-01 -3.126803e-03 3.093925e-01 8.091491e-02 6.859867e-05 4.266628e-03
129            3.792978e-01 -3.065589e-03 3.153942e-01 2.985839e-01 -3.134031e-03 3.110994e-01 8.071382e-02 6.844217e-05 4.294771e-03
