Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
36             1.327392e+00 -1.937894e-01 7.489723e-01 1.274627e+00 -1.825890e-01 7.441741e-01 5.276481e-02 -1.120042e-02 4.798220e-03
37             1.245963e+00 -2.113217e-01 7.327613e-01 1.190471e+00 -2.007628e-01 7.289645e-01 5.549200e-02 -1.055898e-02 3.796767e-03
38             1.151631e+00 -1.569691e-01 7.124704e-01 1.093143e+00 -1.473022e-01 7.096118e-01 5.848718e-02 -9.666849e-03 2.858627e-03
39             1.080525e+00 -3.575102e-02 6.781677e-01 1.018680e+00 -2.744680e-02 6.760943e-01 6.184503e-02 -8.304226e-03 2.073444e-03
40             1.031483e+00 1.077249e-01 6.351445e-01 9.668127e-01 1.145400e-01 6.336694e-01 6.466984e-02 -6.815128e-03 1.475073e-03
41             1.005129e+00 2.370756e-01 5.867939e-01 9.373934e-01 2.422524e-01 5.858879e-01 6.773583e-02 -5.176809e-03 9.059846e-04
42             9.916252e-01 3.363271e-01 5.342643e-01 9.212099e-01 3.399969e-01 5.336905e-01 7.041529e-02 -3.669871e-03 5.737623e-04
43             9.862922e-01 4.061292e-01 4.685760e-01 9.133549e-01 4.082928e-01 4.683174e-01 7.293729e-02 -2.163520e-03 2.586877e-04
44             9.771830e-01 4.402261e-01 4.055299e-01 9.020052e-01 4.411408e-01 4.054057e-01 7.517779e-02 -9.147276e-04 1.242390e-04
45             9.649074e-01 4.428950e-01 3.449569e-01 8.877520e-01 4.426479e-01 3.448960e-01 7.715542e-02 2.471093e-04 6.084115e-05
46             9.465057e-01 4.076317e-01 2.855173e-01 8.676435e-01 4.065305e-01 2.854016e-01 7.886220e-02 1.101279e-03 1.156762e-04
47             9.274579e-01 3.528210e-01 2.208836e-01 8.471330e-01 3.510762e-01 2.206311e-01 8.032486e-02 1.744717e-03 2.525121e-04
48             9.082080e-01 2.839523e-01 1.591561e-01 8.268278e-01 2.818927e-01 1.588055e-01 8.138015e-02 2.059527e-03 3.506731e-04
49             8.884129e-01 2.117287e-01 1.085934e-01 8.061096e-01 2.095580e-01 1.082061e-01 8.230324e-02 2.170723e-03 3.872890e-04
50             8.688945e-01 1.395113e-01 7.877126e-02 7.859182e-01 1.374610e-01 7.835280e-02 8.297632e-02 2.050288e-03 4.184636e-04
51             8.510862e-01 6.850568e-02 7.453416e-02 7.676366e-01 6.676225e-02 7.404827e-02 8.344965e-02 1.743432e-03 4.858959e-04
52             8.290896e-01 3.505773e-03 9.012703e-02 7.453104e-01 2.251281e-03 8.955513e-02 8.377924e-02 1.254492e-03 5.719035e-04
53             8.057705e-01 -5.184473e-02 1.207316e-01 7.218002e-01 -5.259215e-02 1.199523e-01 8.397026e-02 7.474242e-04 7.793135e-04
54             7.849709e-01 -9.320401e-02 1.606877e-01 7.008623e-01 -9.347214e-02 1.596589e-01 8.410855e-02 2.681316e-04 1.028869e-03
55             7.676559e-01 -1.179753e-01 2.064998e-01 6.834890e-01 -1.178428e-01 2.050476e-01 8.416691e-02 -1.325211e-04 1.452145e-03
56             7.551018e-01 -1.271495e-01 2.544758e-01 6.709172e-01 -1.267665e-01 2.525703e-01 8.418458e-02 -3.829773e-04 1.905490e-03
57             7.483773e-01 -1.250315e-01 2.988259e-01 6.642586e-01 -1.244889e-01 2.963109e-01 8.411863e-02 -5.425976e-04 2.515043e-03
